id_paiement,id_vente,méthode,statut
1101,1101,PayPal,Success
1102,1102,PayPal,Success
1103,1103,Carte,Failed
1104,1104,PayPal,Failed
1105,1105,PayPal,Success
1106,1106,Mobile Money,Failed
1107,1107,Mobile Money,Success
1108,1108,PayPal,Success
1109,1109,Carte,Success
1110,1110,PayPal,Success
1111,1111,PayPal,Success
1112,1112,Carte,Success
1113,1113,PayPal,Success
1114,1114,PayPal,Pending
1115,1115,PayPal,Failed
1116,1116,PayPal,Success
1117,1117,Mobile Money,Success
1118,1118,Carte,Success
1119,1119,Carte,Success
1120,1120,PayPal,Success
1121,1121,Mobile Money,Success
1122,1122,Carte,Success
1123,1123,Mobile Money,Success
1124,1124,Mobile Money,Success
1125,1125,Mobile Money,Success
1126,1126,PayPal,Success
1127,1127,Carte,Success
1128,1128,Mobile Money,Failed
1129,1129,PayPal,Failed
1130,1130,PayPal,Success
1131,1131,Carte,Success
1132,1132,PayPal,Success
1133,1133,Mobile Money,Success
1134,1134,PayPal,Success
1135,1135,PayPal,Success
1136,1136,Mobile Money,Success
1137,1137,PayPal,Failed
1138,1138,Carte,Success
1139,1139,PayPal,Success
1140,1140,Mobile Money,Success
1141,1141,PayPal,Success
1142,1142,PayPal,Success
1143,1143,Mobile Money,Failed
1144,1144,Carte,Success
1145,1145,Mobile Money,Success
1146,1146,Mobile Money,Success
1147,1147,Mobile Money,Failed
1148,1148,Carte,Success
1149,1149,Mobile Money,Failed
1150,1150,Mobile Money,Success
1151,1151,Carte,Success
1152,1152,PayPal,Failed
1153,1153,Mobile Money,Success
1154,1154,Mobile Money,Success
1155,1155,PayPal,Success
1156,1156,Mobile Money,Success
1157,1157,Carte,Success
1158,1158,Mobile Money,Success
1159,1159,Mobile Money,Success
1160,1160,PayPal,Success
1161,1161,Carte,Success
1162,1162,Carte,Success
1163,1163,Mobile Money,Success
1164,1164,Mobile Money,Success
1165,1165,Mobile Money,Success
1166,1166,Mobile Money,Success
1167,1167,Mobile Money,Success
1168,1168,Mobile Money,Success
1169,1169,Carte,Success
1170,1170,Carte,Success
1171,1171,Carte,Failed
1172,1172,PayPal,Pending
1173,1173,Carte,Success
1174,1174,Mobile Money,Success
1175,1175,Carte,Success
1176,1176,Carte,Failed
1177,1177,Carte,Success
1178,1178,Carte,Success
1179,1179,PayPal,Success
1180,1180,PayPal,Success
1181,1181,Carte,Success
1182,1182,Carte,Success
1183,1183,Mobile Money,Success
1184,1184,Carte,Success
1185,1185,Mobile Money,Success
1186,1186,Carte,Failed
1187,1187,Mobile Money,Success
1188,1188,Mobile Money,Success
1189,1189,PayPal,Success
1190,1190,PayPal,Success
1191,1191,Mobile Money,Success
1192,1192,Carte,Success
1193,1193,Carte,Pending
1194,1194,Carte,Success
1195,1195,Mobile Money,Success
1196,1196,Carte,Success
1197,1197,Carte,Success
1198,1198,PayPal,Success
1199,1199,PayPal,Success
1200,1200,Carte,Success
1201,1201,Carte,Success
1202,1202,Carte,Success
1203,1203,Carte,Success
1204,1204,Carte,Success
1205,1205,Carte,Success
1206,1206,Mobile Money,Pending
1207,1207,PayPal,Success
1208,1208,PayPal,Success
1209,1209,Mobile Money,Success
1210,1210,Carte,Success
1211,1211,Carte,Success
1212,1212,PayPal,Pending
1213,1213,Mobile Money,Success
1214,1214,PayPal,Success
1215,1215,Carte,Failed
1216,1216,PayPal,Success
1217,1217,Carte,Success
1218,1218,Carte,Success
1219,1219,Mobile Money,Success
1220,1220,Carte,Success
1221,1221,PayPal,Success
1222,1222,Carte,Failed
1223,1223,Carte,Success
1224,1224,Carte,Success
1225,1225,Carte,Success
1226,1226,Carte,Success
1227,1227,Carte,Failed
1228,1228,Carte,Success
1229,1229,Carte,Success
1230,1230,Mobile Money,Failed
1231,1231,PayPal,Success
1232,1232,Mobile Money,Success
1233,1233,PayPal,Success
1234,1234,PayPal,Success
1235,1235,Mobile Money,Success
1236,1236,Mobile Money,Success
1237,1237,PayPal,Success
1238,1238,Carte,Success
1239,1239,PayPal,Success
1240,1240,PayPal,Success
1241,1241,PayPal,Failed
1242,1242,Mobile Money,Success
1243,1243,Mobile Money,Success
1244,1244,Mobile Money,Success
1245,1245,Mobile Money,Success
1246,1246,Mobile Money,Success
1247,1247,Mobile Money,Success
1248,1248,Carte,Success
1249,1249,Mobile Money,Success
1250,1250,PayPal,Success
1251,1251,Carte,Pending
1252,1252,PayPal,Success
1253,1253,Carte,Failed
1254,1254,Carte,Success
1255,1255,Carte,Success
1256,1256,PayPal,Success
1257,1257,Carte,Success
1258,1258,PayPal,Success
1259,1259,Mobile Money,Success
1260,1260,Mobile Money,Failed
1261,1261,Carte,Success
1262,1262,PayPal,Pending
1263,1263,PayPal,Success
1264,1264,Mobile Money,Success
1265,1265,Carte,Pending
1266,1266,PayPal,Success
1267,1267,PayPal,Success
1268,1268,PayPal,Success
1269,1269,Mobile Money,Success
1270,1270,Mobile Money,Success
1271,1271,Mobile Money,Success
1272,1272,PayPal,Success
1273,1273,Carte,Success
1274,1274,Carte,Success
1275,1275,Mobile Money,Success
1276,1276,Carte,Success
1277,1277,Carte,Failed
1278,1278,Mobile Money,Success
1279,1279,PayPal,Success
1280,1280,Carte,Success
1281,1281,PayPal,Success
1282,1282,PayPal,Success
1283,1283,PayPal,Success
1284,1284,Mobile Money,Success
1285,1285,PayPal,Success
1286,1286,Carte,Success
1287,1287,Mobile Money,Success
1288,1288,PayPal,Success
1289,1289,Carte,Success
1290,1290,Carte,Success
1291,1291,Mobile Money,Success
1292,1292,Mobile Money,Success
1293,1293,PayPal,Failed
1294,1294,Carte,Success
1295,1295,Carte,Success
1296,1296,PayPal,Success
1297,1297,Mobile Money,Success
1298,1298,Mobile Money,Success
1299,1299,Carte,Success
1300,1300,Mobile Money,Failed
1301,1301,PayPal,Success
1302,1302,Mobile Money,Success
1303,1303,Carte,Success
1304,1304,Mobile Money,Success
1305,1305,Mobile Money,Success
1306,1306,Carte,Success
1307,1307,Carte,Success
1308,1308,Mobile Money,Success
1309,1309,PayPal,Success
1310,1310,PayPal,Success
1311,1311,Carte,Failed
1312,1312,PayPal,Success
1313,1313,Carte,Success
1314,1314,PayPal,Success
1315,1315,PayPal,Success
1316,1316,Carte,Success
1317,1317,PayPal,Success
1318,1318,PayPal,Success
1319,1319,PayPal,Success
1320,1320,PayPal,Success
1321,1321,Carte,Success
1322,1322,Mobile Money,Success
1323,1323,Carte,Success
1324,1324,PayPal,Success
1325,1325,PayPal,Success
1326,1326,PayPal,Success
1327,1327,PayPal,Pending
1328,1328,Carte,Success
1329,1329,Mobile Money,Success
1330,1330,Mobile Money,Success
1331,1331,PayPal,Success
1332,1332,PayPal,Success
1333,1333,PayPal,Success
1334,1334,Mobile Money,Success
1335,1335,Carte,Success
1336,1336,Carte,Pending
1337,1337,Carte,Success
1338,1338,Mobile Money,Success
1339,1339,Mobile Money,Pending
1340,1340,Mobile Money,Failed
1341,1341,Mobile Money,Failed
1342,1342,Carte,Success
1343,1343,Mobile Money,Success
1344,1344,PayPal,Success
1345,1345,Mobile Money,Success
1346,1346,Carte,Success
1347,1347,Carte,Success
1348,1348,Mobile Money,Success
1349,1349,PayPal,Success
1350,1350,Mobile Money,Success
1351,1351,Carte,Success
1352,1352,Mobile Money,Success
1353,1353,Mobile Money,Success
1354,1354,Mobile Money,Success
1355,1355,Carte,Success
1356,1356,Carte,Success
1357,1357,PayPal,Success
1358,1358,PayPal,Success
1359,1359,PayPal,Success
1360,1360,Carte,Pending
1361,1361,Mobile Money,Failed
1362,1362,PayPal,Success
1363,1363,PayPal,Success
1364,1364,PayPal,Success
1365,1365,PayPal,Success
1366,1366,Carte,Success
1367,1367,Mobile Money,Success
1368,1368,Mobile Money,Success
1369,1369,PayPal,Success
1370,1370,Carte,Success
1371,1371,Mobile Money,Success
1372,1372,PayPal,Success
1373,1373,Carte,Success
1374,1374,Mobile Money,Success
1375,1375,PayPal,Success
1376,1376,Carte,Success
1377,1377,Carte,Failed
1378,1378,PayPal,Success
1379,1379,Mobile Money,Success
1380,1380,PayPal,Pending
1381,1381,Mobile Money,Success
1382,1382,PayPal,Failed
1383,1383,Carte,Success
1384,1384,PayPal,Success
1385,1385,Carte,Success
1386,1386,Carte,Success
1387,1387,PayPal,Success
1388,1388,Carte,Success
1389,1389,Carte,Success
1390,1390,Mobile Money,Success
1391,1391,PayPal,Success
1392,1392,PayPal,Pending
1393,1393,Carte,Success
1394,1394,Mobile Money,Success
1395,1395,Mobile Money,Success
1396,1396,Carte,Success
1397,1397,Mobile Money,Pending
1398,1398,Mobile Money,Success
1399,1399,PayPal,Success
1400,1400,PayPal,Failed
1401,1401,Mobile Money,Success
1402,1402,Mobile Money,Success
1403,1403,Carte,Success
1404,1404,PayPal,Success
1405,1405,Carte,Success
1406,1406,Mobile Money,Success
1407,1407,Carte,Success
1408,1408,PayPal,Success
1409,1409,Mobile Money,Success
1410,1410,Carte,Success
1411,1411,Mobile Money,Success
1412,1412,PayPal,Success
1413,1413,Mobile Money,Success
1414,1414,Mobile Money,Success
1415,1415,PayPal,Success
1416,1416,Mobile Money,Success
1417,1417,Carte,Success
1418,1418,Carte,Success
1419,1419,Carte,Success
1420,1420,PayPal,Success
1421,1421,Carte,Success
1422,1422,PayPal,Success
1423,1423,Mobile Money,Pending
1424,1424,Mobile Money,Success
1425,1425,Carte,Success
1426,1426,Carte,Success
1427,1427,Carte,Success
1428,1428,Carte,Success
1429,1429,PayPal,Success
1430,1430,PayPal,Success
1431,1431,Carte,Success
1432,1432,Mobile Money,Success
1433,1433,Carte,Success
1434,1434,PayPal,Failed
1435,1435,Carte,Success
1436,1436,Mobile Money,Success
1437,1437,Carte,Pending
1438,1438,Mobile Money,Success
1439,1439,Carte,Success
1440,1440,Carte,Success
1441,1441,Carte,Success
1442,1442,Carte,Success
1443,1443,Mobile Money,Success
1444,1444,Mobile Money,Failed
1445,1445,Mobile Money,Success
1446,1446,PayPal,Success
1447,1447,Mobile Money,Success
1448,1448,Carte,Success
1449,1449,PayPal,Success
1450,1450,Carte,Success
1451,1451,Mobile Money,Failed
1452,1452,Mobile Money,Success
1453,1453,Carte,Pending
1454,1454,Mobile Money,Success
1455,1455,Carte,Pending
1456,1456,Mobile Money,Failed
1457,1457,PayPal,Success
1458,1458,Carte,Success
1459,1459,PayPal,Failed
1460,1460,PayPal,Success
1461,1461,Carte,Failed
1462,1462,Carte,Failed
1463,1463,PayPal,Failed
1464,1464,Carte,Success
1465,1465,Carte,Success
1466,1466,Carte,Success
1467,1467,Carte,Success
1468,1468,PayPal,Success
1469,1469,Mobile Money,Success
1470,1470,Carte,Success
1471,1471,Mobile Money,Success
1472,1472,PayPal,Success
1473,1473,Mobile Money,Failed
1474,1474,PayPal,Success
1475,1475,PayPal,Success
1476,1476,Mobile Money,Failed
1477,1477,PayPal,Success
1478,1478,Mobile Money,Success
1479,1479,Mobile Money,Success
1480,1480,Mobile Money,Success
1481,1481,Mobile Money,Success
1482,1482,Mobile Money,Success
1483,1483,Mobile Money,Pending
1484,1484,Carte,Success
1485,1485,Mobile Money,Success
1486,1486,Carte,Success
1487,1487,Carte,Success
1488,1488,Carte,Success
1489,1489,Mobile Money,Success
1490,1490,Carte,Success
1491,1491,Mobile Money,Success
1492,1492,Carte,Success
1493,1493,Mobile Money,Success
1494,1494,PayPal,Success
1495,1495,Mobile Money,Success
1496,1496,Carte,Success
1497,1497,Mobile Money,Success
1498,1498,Carte,Success
1499,1499,PayPal,Success
1500,1500,Carte,Success
1501,1501,PayPal,Success
1502,1502,Mobile Money,Success
1503,1503,PayPal,Success
1504,1504,PayPal,Success
1505,1505,Mobile Money,Failed
1506,1506,PayPal,Failed
1507,1507,PayPal,Success
1508,1508,Mobile Money,Success
1509,1509,Carte,Success
1510,1510,PayPal,Success
1511,1511,Carte,Success
1512,1512,PayPal,Success
1513,1513,Mobile Money,Success
1514,1514,Mobile Money,Success
1515,1515,Carte,Success
1516,1516,PayPal,Success
1517,1517,Mobile Money,Success
1518,1518,Carte,Success
1519,1519,PayPal,Success
1520,1520,Carte,Success
1521,1521,PayPal,Success
1522,1522,PayPal,Success
1523,1523,Mobile Money,Success
1524,1524,PayPal,Success
1525,1525,Carte,Success
1526,1526,Carte,Success
1527,1527,PayPal,Success
1528,1528,Mobile Money,Success
1529,1529,Mobile Money,Success
1530,1530,Carte,Success
1531,1531,Carte,Success
1532,1532,PayPal,Success
1533,1533,Mobile Money,Success
1534,1534,PayPal,Success
1535,1535,Carte,Success
1536,1536,Mobile Money,Success
1537,1537,Carte,Success
1538,1538,Carte,Success
1539,1539,Carte,Success
1540,1540,Carte,Success
1541,1541,Mobile Money,Success
1542,1542,Mobile Money,Success
1543,1543,Carte,Success
1544,1544,Carte,Pending
1545,1545,PayPal,Success
1546,1546,Mobile Money,Pending
1547,1547,Carte,Success
1548,1548,Carte,Pending
1549,1549,PayPal,Success
1550,1550,Mobile Money,Pending
1551,1551,Mobile Money,Success
1552,1552,Mobile Money,Success
1553,1553,Carte,Success
1554,1554,PayPal,Success
1555,1555,Mobile Money,Pending
1556,1556,PayPal,Success
1557,1557,Mobile Money,Success
1558,1558,Carte,Failed
1559,1559,Mobile Money,Success
1560,1560,PayPal,Success
1561,1561,PayPal,Success
1562,1562,Carte,Success
1563,1563,Mobile Money,Success
1564,1564,PayPal,Success
1565,1565,Carte,Success
1566,1566,Carte,Success
1567,1567,Mobile Money,Success
1568,1568,Mobile Money,Success
1569,1569,Carte,Success
1570,1570,Mobile Money,Success
1571,1571,PayPal,Success
1572,1572,Carte,Success
1573,1573,PayPal,Success
1574,1574,Mobile Money,Success
1575,1575,Carte,Failed
1576,1576,Mobile Money,Success
1577,1577,Mobile Money,Failed
1578,1578,Carte,Success
1579,1579,Carte,Success
1580,1580,PayPal,Success
1581,1581,Carte,Success
1582,1582,Mobile Money,Success
1583,1583,PayPal,Failed
1584,1584,Mobile Money,Success
1585,1585,Carte,Success
1586,1586,PayPal,Success
1587,1587,Mobile Money,Success
1588,1588,Carte,Success
1589,1589,Mobile Money,Success
1590,1590,Mobile Money,Success
1591,1591,PayPal,Failed
1592,1592,PayPal,Success
1593,1593,Carte,Success
1594,1594,PayPal,Success
1595,1595,Mobile Money,Success
1596,1596,Carte,Success
1597,1597,Carte,Success
1598,1598,Carte,Success
1599,1599,PayPal,Success
1600,1600,Carte,Success
1601,1601,Carte,Success
1602,1602,Mobile Money,Success
1603,1603,Mobile Money,Success
1604,1604,Mobile Money,Success
1605,1605,Mobile Money,Success
1606,1606,Mobile Money,Pending
1607,1607,Mobile Money,Success
1608,1608,Carte,Failed
1609,1609,Carte,Pending
1610,1610,Carte,Success
1611,1611,Mobile Money,Success
1612,1612,Mobile Money,Success
1613,1613,Carte,Success
1614,1614,Carte,Success
1615,1615,Mobile Money,Success
1616,1616,Mobile Money,Failed
1617,1617,Carte,Success
1618,1618,PayPal,Success
1619,1619,Carte,Success
1620,1620,Carte,Success
1621,1621,Mobile Money,Failed
1622,1622,Carte,Success
1623,1623,Mobile Money,Success
1624,1624,Carte,Success
1625,1625,Carte,Success
1626,1626,Mobile Money,Success
1627,1627,Carte,Success
1628,1628,PayPal,Success
1629,1629,Carte,Failed
1630,1630,Carte,Failed
1631,1631,Mobile Money,Success
1632,1632,Mobile Money,Success
1633,1633,PayPal,Success
1634,1634,PayPal,Failed
1635,1635,Mobile Money,Success
1636,1636,Carte,Success
1637,1637,Mobile Money,Failed
1638,1638,PayPal,Success
1639,1639,PayPal,Success
1640,1640,PayPal,Success
1641,1641,Carte,Success
1642,1642,Carte,Success
1643,1643,PayPal,Success
1644,1644,Carte,Success
1645,1645,Mobile Money,Success
1646,1646,Carte,Success
1647,1647,Carte,Success
1648,1648,Mobile Money,Success
1649,1649,Carte,Success
1650,1650,PayPal,Failed
1651,1651,PayPal,Success
1652,1652,Carte,Success
1653,1653,PayPal,Success
1654,1654,PayPal,Success
1655,1655,Carte,Success
1656,1656,Carte,Pending
1657,1657,PayPal,Failed
1658,1658,PayPal,Success
1659,1659,Mobile Money,Success
1660,1660,PayPal,Success
1661,1661,PayPal,Success
1662,1662,Carte,Success
1663,1663,Mobile Money,Pending
1664,1664,Mobile Money,Success
1665,1665,Carte,Pending
1666,1666,Carte,Success
1667,1667,Carte,Success
1668,1668,PayPal,Success
1669,1669,PayPal,Failed
1670,1670,Mobile Money,Success
1671,1671,Mobile Money,Success
1672,1672,PayPal,Success
1673,1673,Carte,Success
1674,1674,Mobile Money,Success
1675,1675,PayPal,Success
1676,1676,Mobile Money,Success
1677,1677,Carte,Success
1678,1678,PayPal,Success
1679,1679,Carte,Success
1680,1680,Mobile Money,Success
1681,1681,Mobile Money,Success
1682,1682,Carte,Success
1683,1683,PayPal,Success
1684,1684,Carte,Success
1685,1685,Mobile Money,Success
1686,1686,Carte,Success
1687,1687,PayPal,Success
1688,1688,Carte,Success
1689,1689,Carte,Success
1690,1690,Carte,Success
1691,1691,Carte,Success
1692,1692,PayPal,Success
1693,1693,Carte,Success
1694,1694,PayPal,Pending
1695,1695,Carte,Success
1696,1696,Carte,Success
1697,1697,PayPal,Success
1698,1698,PayPal,Success
1699,1699,Carte,Success
1700,1700,PayPal,Success
1701,1701,Mobile Money,Success
1702,1702,Carte,Success
1703,1703,Carte,Success
1704,1704,Carte,Success
1705,1705,PayPal,Success
1706,1706,Mobile Money,Success
1707,1707,Mobile Money,Failed
1708,1708,Carte,Success
1709,1709,Mobile Money,Success
1710,1710,Mobile Money,Success
1711,1711,Mobile Money,Success
1712,1712,PayPal,Success
1713,1713,Mobile Money,Success
1714,1714,Carte,Success
1715,1715,PayPal,Success
1716,1716,Mobile Money,Success
1717,1717,PayPal,Success
1718,1718,PayPal,Success
1719,1719,Mobile Money,Success
1720,1720,PayPal,Success
1721,1721,Mobile Money,Success
1722,1722,Carte,Success
1723,1723,PayPal,Pending
1724,1724,Mobile Money,Success
1725,1725,Mobile Money,Pending
1726,1726,PayPal,Success
1727,1727,Mobile Money,Success
1728,1728,PayPal,Success
1729,1729,PayPal,Success
1730,1730,PayPal,Success
1731,1731,Mobile Money,Failed
1732,1732,Carte,Success
1733,1733,Carte,Success
1734,1734,PayPal,Success
1735,1735,PayPal,Success
1736,1736,PayPal,Pending
1737,1737,Mobile Money,Success
1738,1738,Mobile Money,Success
1739,1739,PayPal,Success
1740,1740,Carte,Success
1741,1741,PayPal,Success
1742,1742,Carte,Success
1743,1743,Carte,Success
1744,1744,Mobile Money,Success
1745,1745,Carte,Success
1746,1746,Carte,Pending
1747,1747,Mobile Money,Success
1748,1748,Carte,Success
1749,1749,Carte,Success
1750,1750,Carte,Failed
1751,1751,Carte,Failed
1752,1752,PayPal,Success
1753,1753,Carte,Pending
1754,1754,PayPal,Success
1755,1755,Mobile Money,Success
1756,1756,Carte,Pending
1757,1757,PayPal,Success
1758,1758,PayPal,Success
1759,1759,Mobile Money,Success
1760,1760,Carte,Success
1761,1761,Carte,Success
1762,1762,Mobile Money,Success
1763,1763,Carte,Success
1764,1764,Carte,Success
1765,1765,PayPal,Success
1766,1766,Carte,Success
1767,1767,Mobile Money,Success
1768,1768,Carte,Success
1769,1769,Carte,Success
1770,1770,Mobile Money,Success
1771,1771,Carte,Failed
1772,1772,Mobile Money,Success
1773,1773,PayPal,Success
1774,1774,PayPal,Success
1775,1775,PayPal,Success
1776,1776,Carte,Success
