id_client,nom,pays,ville,date_inscription,canal_acquisition
464,Client_464,Gabon,Libreville,2023-05-20,Marketplace
465,Client_465,Cameroun,Douala,2023-09-02,Marketplace
466,Client_466,RD Congo,Bukavu,2023-10-12,Referral
467,Client_467,Côte d’Ivoire,Yamoussoukro,2023-07-15,Marketplace
468,Client_468,Belgique,Charleroi,2024-03-19,Marketplace
469,Client_469,Canada,Laval,2022-03-28,Marketplace
470,Client_470,Belgique,Namur,2024-06-24,Marketplace
471,Client_471,Gabon,Libreville,2023-02-18,Marketplace
472,Client_472,Cameroun,Douala,2022-08-12,Organic
473,Client_473,RD Congo,Kinshasa,2024-12-23,Organic
474,Client_474,RD Congo,Kinshasa,2022-07-25,Referral
475,Client_475,Côte d’Ivoire,Yamoussoukro,2024-08-25,Ads
476,Client_476,Canada,Montréal,2022-11-20,Referral
477,Client_477,Gabon,Port-Gentil,2023-02-13,Marketplace
478,Client_478,Côte d’Ivoire,Bouaké,2022-05-02,Ads
479,Client_479,RD Congo,Kinshasa,2022-12-25,Referral
480,Client_480,Canada,Montréal,2024-03-24,Referral
481,Client_481,Canada,Laval,2022-03-18,Ads
482,Client_482,Cameroun,Bafoussam,2022-08-08,Marketplace
483,Client_483,Cameroun,Yaoundé,2024-12-09,Referral
484,Client_484,Canada,Gatineau,2023-07-13,Organic
485,Client_485,Belgique,Namur,2022-11-29,Referral
486,Client_486,Cameroun,Bafoussam,2023-01-17,Ads
487,Client_487,Côte d’Ivoire,Bouaké,2023-01-31,Organic
488,Client_488,Sénégal,Thiès,2024-11-21,Marketplace
489,Client_489,Belgique,Charleroi,2022-07-15,Organic
490,Client_490,Canada,Gatineau,2023-10-25,Organic
491,Client_491,France,Marseille,2024-02-25,Organic
492,Client_492,Gabon,Port-Gentil,2023-11-07,Marketplace
493,Client_493,France,Marseille,2024-01-07,Organic
494,Client_494,France,Paris,2024-08-11,Marketplace
495,Client_495,Canada,Gatineau,2024-10-26,Marketplace
496,Client_496,Belgique,Namur,2024-01-23,Organic
497,Client_497,RD Congo,Lubumbashi,2024-09-06,Organic
498,Client_498,Gabon,Port-Gentil,2024-05-01,Referral
499,Client_499,RD Congo,Lubumbashi,2022-06-17,Referral
500,Client_500,Côte d’Ivoire,Abidjan,2022-08-18,Ads
501,Client_501,RD Congo,Lubumbashi,2022-12-03,Marketplace
502,Client_502,Gabon,Libreville,2023-02-25,Referral
503,Client_503,Belgique,Charleroi,2022-04-24,Referral
504,Client_504,Canada,Gatineau,2024-07-24,Ads
505,Client_505,Gabon,Port-Gentil,2022-02-14,Referral
506,Client_506,Cameroun,Douala,2023-03-23,Ads
507,Client_507,France,Toulouse,2023-12-07,Ads
508,Client_508,France,Paris,2024-08-24,Ads
509,Client_509,Cameroun,Yaoundé,2023-01-04,Organic
510,Client_510,Sénégal,Thiès,2024-02-23,Referral
511,Client_511,Sénégal,Thiès,2022-06-14,Organic
512,Client_512,Côte d’Ivoire,Abidjan,2023-01-01,Referral
513,Client_513,Canada,Québec,2022-01-08,Ads
514,Client_514,Cameroun,Yaoundé,2024-05-18,Referral
515,Client_515,RD Congo,Lubumbashi,2024-08-01,Marketplace
516,Client_516,Canada,Laval,2023-01-22,Ads
517,Client_517,France,Toulouse,2022-02-02,Organic
518,Client_518,RD Congo,Kinshasa,2022-07-26,Ads
519,Client_519,Gabon,Libreville,2023-05-17,Ads
520,Client_520,Sénégal,Thiès,2023-04-25,Organic
521,Client_521,France,Lyon,2024-10-28,Marketplace
522,Client_522,RD Congo,Goma,2023-10-19,Organic
523,Client_523,Cameroun,Douala,2024-12-03,Organic
524,Client_524,Sénégal,Thiès,2023-07-18,Ads
525,Client_525,Canada,Gatineau,2024-10-12,Ads
526,Client_526,Côte d’Ivoire,Yamoussoukro,2024-02-20,Marketplace
527,Client_527,Sénégal,Thiès,2022-11-02,Marketplace
528,Client_528,Sénégal,Dakar,2024-08-27,Organic
529,Client_529,RD Congo,Goma,2022-10-23,Referral
530,Client_530,France,Lille,2024-04-25,Referral
531,Client_531,Canada,Gatineau,2023-05-13,Marketplace
532,Client_532,RD Congo,Goma,2022-06-11,Referral
533,Client_533,Côte d’Ivoire,Abidjan,2025-01-01,Organic
534,Client_534,France,Marseille,2024-02-12,Ads
535,Client_535,Belgique,Liège,2023-03-21,Referral
536,Client_536,RD Congo,Goma,2023-09-13,Ads
537,Client_537,RD Congo,Lubumbashi,2022-08-29,Referral
538,Client_538,RD Congo,Lubumbashi,2024-03-23,Organic
539,Client_539,Côte d’Ivoire,Bouaké,2024-02-19,Referral
540,Client_540,Côte d’Ivoire,Bouaké,2023-06-20,Marketplace
541,Client_541,Gabon,Port-Gentil,2022-07-21,Referral
542,Client_542,Côte d’Ivoire,Abidjan,2024-01-30,Marketplace
543,Client_543,Sénégal,Dakar,2023-03-30,Organic
544,Client_544,France,Marseille,2024-05-05,Marketplace
545,Client_545,Canada,Québec,2023-11-07,Organic
546,Client_546,Sénégal,Saint-Louis,2023-05-19,Referral
547,Client_547,Côte d’Ivoire,Bouaké,2024-09-27,Referral
548,Client_548,Gabon,Libreville,2023-12-23,Organic
549,Client_549,Canada,Gatineau,2023-01-12,Ads
550,Client_550,France,Paris,2022-04-10,Ads
551,Client_551,Sénégal,Dakar,2023-04-19,Ads
552,Client_552,Canada,Montréal,2023-03-24,Referral
553,Client_553,Côte d’Ivoire,Abidjan,2024-09-16,Referral
554,Client_554,France,Paris,2024-12-25,Referral
555,Client_555,France,Paris,2024-12-20,Marketplace
556,Client_556,Cameroun,Douala,2024-10-25,Referral
557,Client_557,Canada,Montréal,2022-07-17,Organic
558,Client_558,RD Congo,Lubumbashi,2024-12-14,Marketplace
559,Client_559,Côte d’Ivoire,Bouaké,2024-03-23,Ads
560,Client_560,Côte d’Ivoire,Bouaké,2024-07-29,Organic
561,Client_561,RD Congo,Goma,2022-06-15,Ads
562,Client_562,Belgique,Charleroi,2024-02-16,Referral
563,Client_563,Gabon,Libreville,2022-01-20,Organic
564,Client_564,Belgique,Charleroi,2024-06-07,Marketplace
565,Client_565,Belgique,Bruxelles,2023-04-16,Organic
566,Client_566,Gabon,Port-Gentil,2022-04-06,Ads
567,Client_567,Cameroun,Bafoussam,2022-03-09,Organic
568,Client_568,Côte d’Ivoire,Abidjan,2023-03-01,Organic
569,Client_569,Sénégal,Dakar,2023-09-05,Organic
570,Client_570,RD Congo,Bukavu,2023-11-11,Referral
571,Client_571,Canada,Montréal,2024-10-22,Marketplace
572,Client_572,France,Paris,2024-06-14,Organic
573,Client_573,Belgique,Namur,2024-03-23,Marketplace
574,Client_574,France,Marseille,2024-07-11,Referral
575,Client_575,RD Congo,Goma,2024-02-08,Referral
576,Client_576,Canada,Gatineau,2022-06-25,Marketplace
577,Client_577,RD Congo,Kinshasa,2022-06-18,Marketplace
578,Client_578,Canada,Gatineau,2022-11-12,Referral
579,Client_579,Côte d’Ivoire,Bouaké,2022-08-07,Ads
580,Client_580,France,Marseille,2024-06-29,Marketplace
581,Client_581,Cameroun,Douala,2022-09-29,Ads
582,Client_582,Canada,Gatineau,2024-07-08,Referral
583,Client_583,Belgique,Bruxelles,2022-07-03,Marketplace
584,Client_584,Belgique,Namur,2024-02-28,Ads
585,Client_585,Cameroun,Yaoundé,2024-03-05,Ads
586,Client_586,RD Congo,Lubumbashi,2024-02-19,Organic
587,Client_587,Canada,Laval,2023-09-09,Marketplace
588,Client_588,Gabon,Libreville,2022-05-10,Organic
589,Client_589,Sénégal,Thiès,2024-05-12,Marketplace
590,Client_590,Gabon,Libreville,2024-01-10,Marketplace
591,Client_591,RD Congo,Bukavu,2023-02-05,Referral
592,Client_592,Belgique,Liège,2023-09-16,Ads
593,Client_593,Sénégal,Thiès,2024-02-18,Marketplace
594,Client_594,Gabon,Port-Gentil,2024-05-31,Organic
595,Client_595,Cameroun,Yaoundé,2023-02-16,Referral
596,Client_596,Côte d’Ivoire,Abidjan,2024-03-26,Marketplace
597,Client_597,Cameroun,Bafoussam,2024-10-02,Organic
598,Client_598,Côte d’Ivoire,Bouaké,2023-07-29,Referral
599,Client_599,Côte d’Ivoire,Abidjan,2023-02-14,Organic
600,Client_600,France,Toulouse,2023-03-06,Referral
601,Client_601,Cameroun,Bafoussam,2022-05-22,Referral
602,Client_602,Gabon,Libreville,2023-09-13,Organic
603,Client_603,Cameroun,Bafoussam,2022-11-12,Referral
604,Client_604,Sénégal,Dakar,2024-07-08,Referral
605,Client_605,Sénégal,Saint-Louis,2024-11-03,Referral
606,Client_606,France,Marseille,2025-01-04,Ads
607,Client_607,Belgique,Liège,2023-12-29,Organic
608,Client_608,France,Lille,2024-03-29,Marketplace
609,Client_609,Sénégal,Dakar,2022-01-22,Ads
610,Client_610,Cameroun,Douala,2024-11-11,Organic
611,Client_611,Gabon,Port-Gentil,2024-03-12,Referral
612,Client_612,Canada,Laval,2022-02-20,Referral
613,Client_613,Belgique,Namur,2024-05-01,Ads
614,Client_614,Belgique,Liège,2023-12-15,Marketplace
615,Client_615,Côte d’Ivoire,Bouaké,2023-02-28,Referral
616,Client_616,Côte d’Ivoire,Bouaké,2022-07-19,Referral
617,Client_617,Gabon,Port-Gentil,2022-05-18,Marketplace
618,Client_618,France,Paris,2022-02-16,Marketplace
619,Client_619,Belgique,Liège,2023-05-15,Organic
620,Client_620,Canada,Laval,2024-05-23,Referral
621,Client_621,RD Congo,Bukavu,2023-01-13,Organic
622,Client_622,Sénégal,Thiès,2022-03-01,Organic
623,Client_623,Gabon,Port-Gentil,2024-03-07,Ads
624,Client_624,RD Congo,Lubumbashi,2023-07-25,Ads
625,Client_625,Belgique,Liège,2024-01-20,Marketplace
626,Client_626,RD Congo,Bukavu,2022-08-22,Marketplace
627,Client_627,Gabon,Port-Gentil,2024-03-06,Referral
628,Client_628,Belgique,Namur,2023-12-22,Referral
629,Client_629,Canada,Laval,2022-06-23,Organic
630,Client_630,Côte d’Ivoire,Abidjan,2023-05-04,Marketplace
631,Client_631,Belgique,Liège,2024-02-04,Organic
632,Client_632,Sénégal,Thiès,2022-10-10,Referral
633,Client_633,Sénégal,Dakar,2024-09-23,Organic
634,Client_634,Canada,Gatineau,2023-08-15,Organic
635,Client_635,Canada,Laval,2024-07-12,Ads
636,Client_636,Côte d’Ivoire,Abidjan,2024-09-19,Organic
637,Client_637,RD Congo,Bukavu,2024-11-01,Referral
638,Client_638,Sénégal,Saint-Louis,2024-10-04,Referral
639,Client_639,Gabon,Port-Gentil,2022-12-09,Ads
640,Client_640,France,Lyon,2023-08-22,Ads
641,Client_641,Cameroun,Douala,2023-08-15,Organic
642,Client_642,Gabon,Port-Gentil,2024-11-12,Ads
643,Client_643,Belgique,Namur,2024-01-22,Ads
644,Client_644,Gabon,Libreville,2024-05-20,Ads
645,Client_645,RD Congo,Goma,2022-03-08,Referral
646,Client_646,Cameroun,Yaoundé,2022-06-28,Referral
647,Client_647,Belgique,Liège,2023-03-06,Marketplace
648,Client_648,Sénégal,Dakar,2022-10-13,Organic
649,Client_649,RD Congo,Kinshasa,2023-12-20,Marketplace
650,Client_650,Canada,Laval,2023-08-23,Marketplace
651,Client_651,Cameroun,Bafoussam,2022-07-15,Organic
652,Client_652,Sénégal,Dakar,2023-07-22,Organic
653,Client_653,Canada,Québec,2022-10-27,Marketplace
654,Client_654,RD Congo,Bukavu,2024-09-29,Organic
655,Client_655,Cameroun,Bafoussam,2024-04-28,Referral
656,Client_656,Gabon,Libreville,2022-07-10,Referral
657,Client_657,Cameroun,Bafoussam,2024-01-26,Referral
658,Client_658,Gabon,Port-Gentil,2022-01-06,Ads
659,Client_659,Gabon,Port-Gentil,2022-05-10,Referral
660,Client_660,RD Congo,Bukavu,2023-03-10,Referral
661,Client_661,Cameroun,Yaoundé,2023-08-04,Marketplace
662,Client_662,Canada,Gatineau,2023-12-05,Ads
663,Client_663,France,Paris,2024-07-30,Ads
664,Client_664,Belgique,Liège,2024-06-22,Referral
665,Client_665,France,Toulouse,2023-02-19,Organic
666,Client_666,Cameroun,Douala,2023-07-16,Ads
667,Client_667,Côte d’Ivoire,Bouaké,2022-06-18,Marketplace
668,Client_668,Canada,Montréal,2024-03-22,Marketplace
669,Client_669,RD Congo,Bukavu,2022-07-06,Ads
670,Client_670,France,Lyon,2024-09-03,Ads
671,Client_671,Canada,Québec,2024-11-29,Referral
672,Client_672,France,Paris,2023-12-05,Ads
673,Client_673,Sénégal,Saint-Louis,2022-09-28,Referral
674,Client_674,Belgique,Liège,2024-02-24,Ads
675,Client_675,Belgique,Bruxelles,2023-10-04,Marketplace
676,Client_676,Cameroun,Douala,2024-02-23,Organic
677,Client_677,Canada,Montréal,2024-12-22,Ads
678,Client_678,Canada,Gatineau,2023-12-21,Organic
679,Client_679,Canada,Gatineau,2024-06-25,Organic
680,Client_680,Belgique,Bruxelles,2022-10-14,Ads
681,Client_681,Sénégal,Thiès,2024-05-29,Marketplace
682,Client_682,Canada,Québec,2023-07-22,Ads
683,Client_683,RD Congo,Goma,2022-02-24,Marketplace
684,Client_684,RD Congo,Lubumbashi,2024-03-13,Marketplace
685,Client_685,France,Lyon,2024-10-10,Referral
686,Client_686,Belgique,Liège,2024-10-20,Ads
687,Client_687,France,Marseille,2023-10-11,Organic
688,Client_688,Sénégal,Saint-Louis,2024-05-11,Marketplace
689,Client_689,Canada,Gatineau,2022-05-30,Ads
690,Client_690,Belgique,Bruxelles,2023-06-21,Organic
691,Client_691,France,Paris,2024-03-26,Marketplace
692,Client_692,Sénégal,Thiès,2024-04-03,Ads
693,Client_693,Canada,Laval,2022-06-21,Marketplace
694,Client_694,Belgique,Liège,2022-11-15,Marketplace
695,Client_695,Sénégal,Saint-Louis,2022-05-16,Marketplace
696,Client_696,Sénégal,Saint-Louis,2023-05-04,Ads
697,Client_697,RD Congo,Kinshasa,2024-06-08,Ads
698,Client_698,Gabon,Libreville,2023-09-26,Organic
699,Client_699,Belgique,Bruxelles,2022-10-09,Ads
700,Client_700,Canada,Gatineau,2023-12-12,Marketplace
701,Client_701,Canada,Laval,2022-09-17,Marketplace
702,Client_702,Belgique,Bruxelles,2023-11-18,Referral
703,Client_703,Cameroun,Bafoussam,2022-05-11,Marketplace
704,Client_704,Belgique,Charleroi,2024-07-21,Marketplace
705,Client_705,France,Toulouse,2022-12-08,Marketplace
706,Client_706,Canada,Laval,2022-07-30,Ads
707,Client_707,RD Congo,Kinshasa,2022-04-01,Ads
708,Client_708,RD Congo,Kinshasa,2024-08-24,Marketplace
709,Client_709,Sénégal,Dakar,2023-01-02,Ads
710,Client_710,Sénégal,Dakar,2023-10-22,Organic
711,Client_711,Sénégal,Saint-Louis,2023-10-18,Marketplace
712,Client_712,Belgique,Namur,2022-09-02,Ads
713,Client_713,Canada,Québec,2024-11-22,Ads
714,Client_714,Sénégal,Dakar,2024-08-10,Marketplace
715,Client_715,Cameroun,Yaoundé,2022-06-26,Referral
716,Client_716,France,Marseille,2023-02-15,Marketplace
717,Client_717,Cameroun,Bafoussam,2023-05-12,Referral
718,Client_718,Côte d’Ivoire,Yamoussoukro,2024-10-07,Organic
719,Client_719,RD Congo,Lubumbashi,2022-01-14,Referral
720,Client_720,France,Lyon,2023-12-11,Ads
721,Client_721,Côte d’Ivoire,Abidjan,2024-02-10,Marketplace
722,Client_722,Belgique,Liège,2024-12-21,Organic
723,Client_723,Sénégal,Thiès,2022-05-03,Organic
724,Client_724,Cameroun,Douala,2022-03-31,Organic
725,Client_725,Sénégal,Saint-Louis,2024-02-02,Referral
726,Client_726,Belgique,Bruxelles,2024-11-01,Organic
727,Client_727,Sénégal,Dakar,2022-05-08,Referral
728,Client_728,Canada,Québec,2023-08-21,Marketplace
729,Client_729,Côte d’Ivoire,Bouaké,2023-10-31,Marketplace
730,Client_730,Gabon,Port-Gentil,2023-04-24,Ads
731,Client_731,RD Congo,Lubumbashi,2022-08-12,Organic
732,Client_732,Belgique,Liège,2024-07-09,Referral
733,Client_733,Côte d’Ivoire,Bouaké,2022-09-05,Marketplace
734,Client_734,RD Congo,Bukavu,2023-09-24,Referral
735,Client_735,Cameroun,Douala,2022-07-05,Organic
736,Client_736,Cameroun,Bafoussam,2022-03-24,Organic
737,Client_737,Côte d’Ivoire,Abidjan,2022-07-06,Organic
738,Client_738,Côte d’Ivoire,Bouaké,2024-11-17,Ads
739,Client_739,Cameroun,Yaoundé,2022-12-23,Ads
740,Client_740,Sénégal,Thiès,2023-05-27,Ads
741,Client_741,Gabon,Libreville,2022-10-14,Ads
742,Client_742,France,Paris,2023-04-01,Organic
743,Client_743,RD Congo,Bukavu,2024-02-02,Ads
744,Client_744,Cameroun,Douala,2022-02-14,Ads
745,Client_745,RD Congo,Bukavu,2022-09-21,Ads
746,Client_746,Côte d’Ivoire,Abidjan,2022-03-29,Referral
747,Client_747,France,Lyon,2024-06-06,Referral
748,Client_748,Gabon,Libreville,2024-02-23,Referral
749,Client_749,Canada,Laval,2023-03-16,Organic
750,Client_750,Cameroun,Yaoundé,2024-07-02,Organic
751,Client_751,France,Lille,2023-05-19,Marketplace
752,Client_752,Gabon,Port-Gentil,2024-09-08,Ads
753,Client_753,Belgique,Namur,2024-02-24,Organic
754,Client_754,Sénégal,Dakar,2024-12-12,Organic
755,Client_755,France,Toulouse,2024-01-06,Referral
756,Client_756,Gabon,Port-Gentil,2024-10-25,Marketplace
757,Client_757,Sénégal,Thiès,2023-01-04,Ads
758,Client_758,Côte d’Ivoire,Yamoussoukro,2023-03-25,Ads
759,Client_759,Cameroun,Douala,2024-08-24,Marketplace
760,Client_760,RD Congo,Lubumbashi,2022-07-25,Organic
761,Client_761,RD Congo,Goma,2024-12-28,Ads
762,Client_762,RD Congo,Bukavu,2023-12-28,Organic
763,Client_763,Canada,Québec,2023-10-14,Marketplace
764,Client_764,France,Marseille,2022-10-19,Organic
765,Client_765,Gabon,Port-Gentil,2022-12-26,Referral
766,Client_766,France,Paris,2022-04-26,Organic
767,Client_767,RD Congo,Kinshasa,2024-12-14,Referral
768,Client_768,France,Marseille,2023-02-17,Organic
769,Client_769,Côte d’Ivoire,Yamoussoukro,2022-12-30,Marketplace
770,Client_770,France,Paris,2022-10-30,Organic
771,Client_771,Belgique,Namur,2022-05-29,Marketplace
772,Client_772,Sénégal,Saint-Louis,2022-07-26,Marketplace
773,Client_773,Cameroun,Yaoundé,2022-10-07,Organic
774,Client_774,Sénégal,Saint-Louis,2024-09-24,Marketplace
775,Client_775,Canada,Laval,2023-04-03,Organic
776,Client_776,Sénégal,Thiès,2023-08-27,Organic
777,Client_777,Canada,Montréal,2024-03-12,Ads
778,Client_778,Canada,Laval,2023-03-29,Ads
779,Client_779,Gabon,Libreville,2023-11-10,Ads
780,Client_780,RD Congo,Goma,2023-10-17,Organic
781,Client_781,Belgique,Namur,2024-07-03,Ads
782,Client_782,Cameroun,Douala,2023-05-27,Ads
783,Client_783,Côte d’Ivoire,Bouaké,2022-08-10,Ads
784,Client_784,France,Toulouse,2024-06-16,Referral
785,Client_785,Canada,Gatineau,2024-10-06,Referral
786,Client_786,Côte d’Ivoire,Yamoussoukro,2024-02-08,Ads
787,Client_787,Gabon,Libreville,2022-11-30,Referral
788,Client_788,Belgique,Bruxelles,2023-08-27,Ads
789,Client_789,Côte d’Ivoire,Bouaké,2022-08-03,Ads
790,Client_790,Côte d’Ivoire,Abidjan,2024-02-08,Organic
791,Client_791,Belgique,Bruxelles,2023-11-24,Referral
792,Client_792,France,Toulouse,2022-12-04,Referral
793,Client_793,Canada,Montréal,2022-07-27,Marketplace
794,Client_794,RD Congo,Lubumbashi,2024-04-18,Marketplace
795,Client_795,Cameroun,Yaoundé,2023-05-02,Ads
796,Client_796,France,Toulouse,2024-10-02,Organic
797,Client_797,France,Marseille,2022-01-08,Referral
798,Client_798,Belgique,Namur,2024-09-10,Organic
799,Client_799,Belgique,Bruxelles,2023-02-28,Organic
800,Client_800,Cameroun,Douala,2024-08-27,Ads
801,Client_801,Cameroun,Yaoundé,2024-08-22,Referral
802,Client_802,Cameroun,Douala,2024-03-04,Organic
803,Client_803,Côte d’Ivoire,Bouaké,2024-01-27,Organic
804,Client_804,Gabon,Libreville,2023-06-24,Referral
805,Client_805,Gabon,Port-Gentil,2023-04-09,Marketplace
806,Client_806,France,Lyon,2022-07-18,Ads
807,Client_807,Côte d’Ivoire,Yamoussoukro,2024-04-27,Organic
808,Client_808,France,Toulouse,2024-12-06,Referral
809,Client_809,Gabon,Libreville,2024-09-02,Marketplace
810,Client_810,Belgique,Charleroi,2022-03-13,Organic
811,Client_811,Belgique,Charleroi,2022-12-21,Organic
812,Client_812,RD Congo,Lubumbashi,2022-09-16,Ads
813,Client_813,Sénégal,Dakar,2024-06-10,Organic
814,Client_814,Canada,Laval,2023-10-17,Ads
815,Client_815,Belgique,Charleroi,2024-03-24,Marketplace
816,Client_816,Cameroun,Bafoussam,2024-07-27,Ads
817,Client_817,Sénégal,Dakar,2024-04-28,Organic
818,Client_818,Canada,Montréal,2022-08-05,Ads
819,Client_819,Cameroun,Bafoussam,2023-12-06,Referral
820,Client_820,Cameroun,Yaoundé,2024-09-21,Referral
821,Client_821,France,Lyon,2023-07-19,Referral
822,Client_822,Canada,Gatineau,2022-03-21,Referral
823,Client_823,Côte d’Ivoire,Yamoussoukro,2023-05-02,Ads
824,Client_824,Gabon,Port-Gentil,2024-02-02,Ads
825,Client_825,Côte d’Ivoire,Bouaké,2023-09-29,Marketplace
826,Client_826,Gabon,Libreville,2023-04-12,Organic
827,Client_827,Cameroun,Bafoussam,2024-06-26,Marketplace
828,Client_828,Cameroun,Bafoussam,2024-05-03,Ads
829,Client_829,RD Congo,Bukavu,2023-03-09,Referral
830,Client_830,Gabon,Port-Gentil,2022-04-26,Organic
831,Client_831,Belgique,Namur,2024-11-03,Referral
832,Client_832,Canada,Montréal,2022-12-22,Organic
833,Client_833,RD Congo,Kinshasa,2023-05-26,Ads
834,Client_834,Gabon,Libreville,2024-01-09,Organic
835,Client_835,Cameroun,Yaoundé,2024-08-08,Referral
836,Client_836,Belgique,Bruxelles,2023-05-11,Marketplace
837,Client_837,Gabon,Port-Gentil,2022-12-30,Referral
838,Client_838,Côte d’Ivoire,Bouaké,2022-12-01,Marketplace
839,Client_839,Belgique,Namur,2022-02-26,Referral
840,Client_840,France,Lyon,2023-03-15,Organic
841,Client_841,RD Congo,Lubumbashi,2023-07-06,Referral
842,Client_842,France,Paris,2024-08-28,Organic
843,Client_843,Canada,Montréal,2023-04-04,Marketplace
844,Client_844,Cameroun,Bafoussam,2023-07-18,Referral
845,Client_845,Sénégal,Thiès,2024-07-29,Marketplace
846,Client_846,RD Congo,Bukavu,2023-09-11,Referral
847,Client_847,Belgique,Bruxelles,2024-11-13,Marketplace
848,Client_848,Cameroun,Yaoundé,2022-08-10,Referral
849,Client_849,Belgique,Namur,2023-07-21,Marketplace
850,Client_850,Cameroun,Yaoundé,2023-09-04,Organic
851,Client_851,Canada,Québec,2022-04-27,Referral
852,Client_852,Côte d’Ivoire,Yamoussoukro,2022-10-14,Ads
853,Client_853,Gabon,Port-Gentil,2023-06-16,Referral
854,Client_854,Sénégal,Thiès,2022-03-14,Organic
855,Client_855,Côte d’Ivoire,Yamoussoukro,2023-04-01,Referral
856,Client_856,Côte d’Ivoire,Yamoussoukro,2023-09-07,Organic
857,Client_857,Canada,Laval,2022-07-19,Referral
858,Client_858,Canada,Laval,2023-01-10,Marketplace
859,Client_859,Belgique,Liège,2023-12-29,Organic
860,Client_860,Cameroun,Yaoundé,2023-11-10,Marketplace
861,Client_861,Cameroun,Bafoussam,2023-08-26,Referral
862,Client_862,Belgique,Charleroi,2022-04-20,Ads
